Time, Position, Orientation, Velocity, Headway_Distance, RPM, Gear, Throttle, Brake, Steering, Preceding_Vel
3.8,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-6.485 0.002 -1.579),0.000,0.000,0.000,0.000,-0.004,(1.645 0.008 0.424)
4,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-6.845 0.001 -1.651),0.000,0.000,0.000,0.000,-0.004,(1.867 -0.003 0.498)
4.2,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-7.247 0.001 -1.763),0.000,0.000,0.000,0.000,-0.004,(2.174 0.004 0.551)
4.4,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-7.720 0.001 -1.879),0.000,0.000,0.000,0.000,-0.004,(2.519 0.000 0.611)
4.6,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-8.261 0.001 -2.010),0.000,0.000,0.000,0.000,-0.004,(2.857 -0.001 0.694)
4.8,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-8.870 0.002 -2.148),0.000,0.000,0.000,0.000,-0.006,(3.224 -0.009 0.585)
5,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-9.537 0.002 -2.314),0.000,0.000,0.000,0.000,-0.006,(3.440 0.014 0.938)
5.2,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-10.265 0.001 -2.493),0.000,0.000,0.000,0.000,-0.006,(3.792 0.005 0.928)
5.4,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-11.061 0.001 -2.688),0.000,0.000,0.000,0.000,-0.006,(4.132 -0.002 1.013)
5.6,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-11.925 0.001 -2.900),0.000,0.000,0.000,0.000,-0.006,(4.472 0.001 1.097)
5.8,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-12.857 0.001 -3.128),0.000,0.000,0.000,0.000,-0.006,(4.813 0.000 1.180)
6,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-13.879 0.003 -3.379),0.000,0.000,0.000,0.000,-0.006,(5.429 0.000 1.331)
6.2,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-15.063 0.004 -3.648),123.405,0.000,0.000,0.000,-0.006,(6.342 0.003 1.424)
6.4,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-16.442 0.004 -3.960),472.453,0.000,0.000,0.000,-0.006,(7.354 0.001 1.671)
6.6,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-18.029 0.004 -4.321),904.839,0.000,0.000,0.000,-0.006,(8.416 -0.002 1.912)
6.8,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-19.825 0.005 -4.741),1100.000,0.000,0.000,0.000,-0.006,(9.391 -0.019 2.403)
7,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-21.826 0.004 -5.239),1100.000,0.000,0.000,0.000,-0.006,(10.486 0.006 2.626)
7.2,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-24.041 0.004 -5.795),1100.000,0.000,0.000,0.000,-0.006,(11.555 -0.003 2.908)
7.4,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-26.420 0.001 -6.394),1100.000,0.000,0.000,0.000,-0.006,(11.948 0.001 3.009)
7.6,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-28.884 0.005 -7.015),1100.000,0.000,0.000,0.000,-0.006,(12.779 -0.001 3.218)
7.8,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-31.557 0.005 -7.670),1100.000,0.000,0.000,0.000,-0.006,(13.808 0.006 3.345)
8,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-34.402 0.003 -8.357),1100.000,0.000,0.000,0.000,-0.006,(14.566 -0.002 3.513)
8.2,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-37.394 0.004 -9.078),1100.000,0.000,0.000,0.000,-0.006,(15.284 0.000 3.685)
8.4,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-40.529 0.004 -9.834),1100.000,0.000,0.000,0.000,-0.006,(15.994 -0.001 3.857)
8.599999,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-43.806 0.004 -10.625),1100.000,0.000,0.000,0.000,-0.006,(16.703 -0.001 4.028)
8.8,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-47.225 0.004 -11.449),1099.928,0.000,0.000,0.000,-0.006,(17.412 -0.001 4.199)
9,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-50.785 0.004 -12.307),1099.980,0.000,0.000,0.000,-0.006,(18.120 -0.001 4.369)
9.2,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-54.487 0.004 -13.200),1099.994,0.000,0.000,0.000,-0.006,(18.826 -0.001 4.539)
9.4,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-58.330 0.005 -14.127),1099.998,0.000,0.000,0.000,-0.006,(19.532 -0.001 4.709)
9.599999,(846.245 -0.049 302.747),(0.972 0.000 0.234),(0.000 0.000 0.000),(-62.313 0.005 -15.087),1099.999,0.000,0.000,0.000,-0.006,(20.236 -0.001 4.879)
9.8,(846.246 -0.049 302.747),(0.972 0.000 0.234),(0.016 0.000 0.004),(-66.437 0.005 -16.081),1099.069,1.000,0.000,0.000,-0.006,(20.939 -0.001 5.049)
10,(846.253 -0.049 302.749),(0.972 0.000 0.234),(0.054 0.000 0.013),(-70.694 0.005 -17.108),1099.085,1.000,0.000,0.000,-0.006,(21.641 -0.001 5.218)
10.2,(846.268 -0.049 302.753),(0.972 0.000 0.234),(0.088 0.000 0.021),(-75.000 0.002 -18.146),1099.100,1.000,0.000,0.000,-0.006,(21.703 0.000 5.233)
10.4,(846.289 -0.049 302.758),(0.972 0.000 0.234),(0.120 0.000 0.029),(-79.402 0.006 -19.207),1109.082,1.000,0.065,0.000,-0.006,(22.395 -0.001 5.400)
10.6,(846.317 -0.049 302.764),(0.972 0.000 0.234),(0.153 0.000 0.037),(-83.908 0.004 -20.294),1168.598,1.000,0.213,0.000,-0.006,(22.898 0.000 5.521)
10.8,(846.354 -0.049 302.773),(0.972 0.001 0.234),(0.221 0.000 0.054),(-88.506 0.005 -21.402),1430.900,1.000,0.396,0.000,-0.006,(23.402 -0.001 5.642)
11,(846.418 -0.050 302.789),(0.972 0.002 0.234),(0.446 0.000 0.108),(-93.177 0.004 -22.529),1815.893,1.000,0.662,0.000,-0.006,(23.904 -0.001 5.764)
11.2,(846.561 -0.051 302.823),(0.972 0.004 0.234),(0.938 0.000 0.227),(-97.870 0.003 -23.660),1931.675,1.000,0.617,0.000,-0.006,(24.406 -0.001 5.885)
11.4,(846.800 -0.050 302.881),(0.972 0.003 0.234),(1.398 0.000 0.338),(-102.568 0.004 -24.792),1946.817,1.000,0.581,0.000,-0.006,(24.907 -0.001 6.005)
11.6,(847.127 -0.050 302.960),(0.972 0.003 0.234),(1.830 0.000 0.443),(-107.277 0.004 -25.928),1996.282,1.000,0.594,0.000,-0.006,(25.406 -0.001 6.126)
11.8,(847.543 -0.051 303.061),(0.972 0.003 0.234),(2.292 0.000 0.555),(-111.997 0.004 -27.065),2069.720,1.000,0.628,0.000,-0.006,(25.904 -0.001 6.246)
12,(848.056 -0.051 303.185),(0.972 0.004 0.234),(2.787 0.000 0.674),(-116.685 0.001 -28.195),2138.537,1.000,0.638,0.000,-0.006,(25.765 0.000 6.212)
12.2,(848.669 -0.051 303.334),(0.972 0.004 0.234),(3.301 0.000 0.797),(-121.039 -0.006 -29.244),2213.342,1.000,0.644,0.000,-0.004,(24.024 0.002 5.792)
12.4,(849.387 -0.051 303.507),(0.972 0.004 0.234),(3.823 0.000 0.921),(-124.898 -0.006 -30.176),2292.000,1.000,0.644,0.000,0.000,(22.003 0.002 5.323)
12.6,(850.209 -0.051 303.705),(0.972 0.004 0.234),(4.350 0.000 1.047),(-128.267 -0.005 -30.992),2380.410,1.000,0.648,0.000,0.002,(20.194 0.002 4.883)
12.8,(851.139 -0.051 303.928),(0.972 0.004 0.234),(4.898 0.000 1.180),(-131.168 -0.007 -31.694),2475.963,1.000,0.671,0.000,0.000,(18.321 0.002 4.430)
13,(852.176 -0.051 304.178),(0.972 0.004 0.234),(5.413 0.000 1.305),(-133.583 -0.007 -32.279),2696.422,1.000,0.661,0.000,-0.004,(16.427 0.002 3.972)
13.2,(853.308 -0.050 304.451),(0.972 0.002 0.234),(5.797 0.000 1.399),(-135.556 -0.006 -32.753),2893.954,1.000,0.300,0.000,-0.004,(14.675 0.003 3.507)
13.4,(854.459 -0.048 304.729),(0.972 -0.002 0.234),(5.679 0.000 1.370),(-137.133 -0.005 -33.123),2845.106,1.000,0.016,0.000,-0.004,(12.786 0.000 3.004)
13.6,(855.575 -0.049 304.998),(0.972 -0.001 0.234),(5.541 0.000 1.337),(-138.383 -0.004 -33.406),2448.742,0.000,0.000,0.000,-0.004,(11.078 0.001 2.561)
13.8,(856.693 -0.049 305.268),(0.972 0.000 0.234),(5.579 0.000 1.347),(-139.270 -0.007 -33.599),1647.131,2.000,0.000,0.000,-0.004,(9.161 0.001 2.110)
14,(857.796 -0.049 305.534),(0.972 -0.001 0.234),(5.456 0.000 1.317),(-139.796 -0.006 -33.707),1401.297,2.000,0.000,0.000,-0.004,(7.287 0.001 1.671)
14.2,(858.873 -0.049 305.794),(0.972 -0.001 0.234),(5.330 0.000 1.287),(-140.114 0.004 -33.787),1530.482,2.000,0.334,0.000,-0.004,(7.170 0.003 1.805)
14.4,(859.936 -0.049 306.051),(0.972 0.000 0.234),(5.315 0.000 1.283),(-140.608 0.005 -33.894),1880.897,2.000,0.505,0.000,-0.004,(8.270 0.011 1.898)
14.6,(861.018 -0.050 306.312),(0.972 0.002 0.234),(5.524 0.000 1.333),(-141.293 0.002 -34.039),2066.880,2.000,0.656,0.000,-0.004,(9.319 -0.005 2.142)
14.8,(862.150 -0.050 306.585),(0.972 0.001 0.234),(5.726 0.000 1.382),(-142.146 0.004 -34.222),2076.750,2.000,0.678,0.000,-0.004,(10.404 0.000 2.390)
15,(863.329 -0.050 306.870),(0.972 0.002 0.234),(6.037 0.000 1.457),(-143.166 0.003 -34.443),2148.984,2.000,0.695,0.000,-0.004,(11.478 -0.001 2.637)
15.2,(864.566 -0.050 307.168),(0.972 0.002 0.234),(6.310 0.000 1.523),(-144.307 0.001 -34.691),2186.061,2.000,0.695,0.000,-0.004,(11.988 0.000 2.754)
15.4,(865.864 -0.050 307.482),(0.972 0.002 0.234),(6.641 0.000 1.602),(-145.460 0.003 -34.943),2233.565,2.000,0.691,0.000,-0.004,(12.678 0.000 3.006)
15.6,(867.220 -0.050 307.809),(0.972 0.002 0.234),(6.910 0.000 1.668),(-146.752 0.004 -35.259),2270.966,2.000,0.679,0.000,-0.004,(13.679 0.009 3.375)
15.8,(868.637 -0.050 308.151),(0.972 0.002 0.234),(7.231 0.000 1.745),(-148.152 0.002 -35.615),2318.380,2.000,0.655,0.000,-0.004,(14.429 -0.003 3.583)
16,(870.106 -0.050 308.505),(0.972 0.002 0.234),(7.479 0.000 1.805),(-149.649 0.003 -35.997),2356.643,2.000,0.597,0.000,-0.004,(15.150 0.000 3.762)
16.2,(871.614 -0.049 308.869),(0.972 0.000 0.234),(7.527 0.000 1.816),(-151.249 0.004 -36.405),2760.564,0.000,0.405,0.000,-0.004,(15.859 -0.001 3.938)
16.4,(873.090 -0.047 309.225),(0.972 -0.004 0.234),(7.227 0.000 1.745),(-153.023 0.005 -36.856),3634.789,0.000,0.295,0.000,-0.004,(16.568 -0.001 4.114)
16.6,(874.535 -0.049 309.574),(0.972 0.000 0.234),(7.184 0.000 1.735),(-154.969 0.004 -37.349),3271.193,0.000,0.000,0.000,-0.004,(17.275 -0.001 4.290)
16.8,(875.968 -0.049 309.920),(0.972 0.001 0.234),(7.258 0.000 1.753),(-157.069 0.004 -37.881),2053.450,3.000,0.000,0.000,-0.004,(17.982 -0.001 4.465)
17,(877.419 -0.049 310.271),(0.972 0.000 0.235),(7.220 0.000 1.744),(-159.292 0.004 -38.443),1476.168,3.000,0.000,0.000,-0.004,(18.687 -0.001 4.641)
17.2,(878.850 -0.049 310.616),(0.972 -0.001 0.235),(7.109 0.000 1.717),(-161.677 0.005 -39.044),1464.933,3.000,0.540,0.000,-0.004,(19.392 -0.001 4.815)
17.4,(880.272 -0.050 310.960),(0.972 0.001 0.235),(7.147 0.000 1.727),(-164.205 0.005 -39.657),1873.653,3.000,0.573,0.000,-0.004,(20.077 -0.003 4.619)
17.6,(881.717 -0.050 311.309),(0.972 0.001 0.235),(7.272 0.000 1.759),(-166.848 0.003 -40.241),1921.753,3.000,0.655,0.000,-0.010,(20.699 0.002 4.709)
17.8,(883.191 -0.050 311.666),(0.972 0.001 0.235),(7.456 0.000 1.806),(-169.564 0.002 -40.838),1963.185,3.000,0.663,0.000,-0.008,(20.900 -0.002 4.756)
18,(884.700 -0.050 312.031),(0.972 0.001 0.235),(7.615 0.000 1.840),(-172.038 -0.007 -41.379),1980.254,3.000,0.669,0.000,-0.002,(19.065 0.003 4.339)
18.2,(886.245 -0.050 312.404),(0.972 0.002 0.234),(7.812 0.000 1.885),(-174.195 0.002 -41.902),2007.235,3.000,0.683,0.000,-0.002,(18.219 0.002 4.799)
18.4,(887.825 -0.050 312.785),(0.972 0.001 0.234),(7.984 0.000 1.927),(-176.095 -0.007 -42.428),2034.793,3.000,0.703,0.000,-0.002,(16.635 0.003 4.335)
18.6,(889.446 -0.050 313.177),(0.972 0.002 0.234),(8.201 0.000 1.979),(-177.621 -0.004 -42.851),2060.472,3.000,0.699,0.000,-0.002,(15.300 -0.012 3.716)
18.8,(891.102 -0.050 313.577),(0.972 0.001 0.235),(8.373 0.000 2.022),(-179.096 0.004 -43.163),2076.264,3.000,0.683,0.000,-0.004,(15.741 0.011 3.630)
19,(892.799 -0.050 313.986),(0.972 0.001 0.235),(8.553 0.000 2.066),(-180.429 -0.007 -43.479),2053.965,3.000,0.688,0.000,-0.004,(14.419 0.008 3.489)
19.2,(894.532 -0.050 314.405),(0.972 0.002 0.235),(8.759 0.000 2.115),(-181.548 0.004 -43.713),2128.031,3.000,0.702,0.000,-0.004,(14.490 0.006 3.082)
19.4,(896.306 -0.050 314.833),(0.972 0.001 0.235),(8.946 0.000 2.161),(-182.717 0.004 -43.979),2155.201,3.000,0.742,0.000,-0.004,(14.943 0.025 3.818)
19.6,(898.122 -0.050 315.272),(0.972 0.002 0.235),(9.188 0.000 2.218),(-183.971 0.002 -44.326),2187.135,3.000,0.718,0.000,-0.002,(15.683 -0.007 4.019)
19.8,(899.979 -0.050 315.720),(0.972 0.001 0.234),(9.352 0.000 2.254),(-185.330 0.004 -44.659),2174.566,3.000,0.481,0.000,0.002,(16.420 0.016 3.782)
20,(901.854 -0.049 316.172),(0.972 0.000 0.234),(9.358 0.000 2.255),(-186.824 0.003 -44.982),2021.683,0.000,0.000,0.000,0.002,(17.170 -0.003 3.940)
20.2,(903.717 -0.049 316.621),(0.972 0.000 0.234),(9.285 0.000 2.238),(-188.473 0.004 -45.339),1569.423,4.000,0.000,0.000,0.002,(17.880 -0.001 4.103)
20.4,(905.564 -0.049 317.066),(0.972 -0.001 0.234),(9.189 0.000 2.215),(-190.280 0.004 -45.732),1287.419,4.000,0.000,0.000,0.002,(18.589 0.000 4.266)
20.6,(907.389 -0.049 317.506),(0.972 -0.001 0.234),(9.082 0.000 2.189),(-192.241 0.005 -46.179),1425.984,4.000,0.500,0.000,0.002,(19.102 -0.026 4.880)
20.8,(909.207 -0.050 317.944),(0.972 0.001 0.234),(9.115 0.000 2.197),(-194.318 0.004 -46.733),1762.265,4.000,0.652,0.000,0.002,(19.789 0.009 5.124)
21,(911.039 -0.050 318.385),(0.972 0.001 0.234),(9.198 0.000 2.217),(-196.521 0.004 -47.332),1787.871,4.000,0.684,0.000,0.002,(20.474 -0.014 5.089)
21.2,(912.892 -0.050 318.832),(0.972 0.001 0.234),(9.317 0.000 2.245),(-198.842 0.004 -47.899),1807.287,4.000,0.696,0.000,0.002,(21.217 0.011 5.062)
21.4,(914.765 -0.050 319.283),(0.972 0.001 0.234),(9.414 0.000 2.269),(-201.274 0.003 -48.473),1818.722,4.000,0.710,0.000,0.002,(21.610 -0.004 5.145)
21.6,(916.662 -0.050 319.741),(0.972 0.001 0.234),(9.543 0.000 2.300),(-203.699 0.002 -49.045),1835.461,4.000,0.737,0.000,0.002,(21.705 0.001 5.168)
21.8,(918.581 -0.050 320.203),(0.972 0.001 0.234),(9.653 0.000 2.325),(-206.177 0.004 -49.629),1848.594,4.000,0.739,0.000,0.006,(22.168 -0.001 5.278)
22,(920.526 -0.050 320.671),(0.972 0.001 0.234),(9.771 0.000 2.349),(-208.575 -0.004 -50.195),1816.325,4.000,0.739,0.000,0.010,(21.019 0.002 5.004)
22.2,(922.495 -0.050 321.144),(0.972 0.001 0.234),(9.905 0.000 2.378),(-210.752 0.004 -50.733),1871.782,4.000,0.745,0.000,0.014,(20.817 0.002 5.265)
22.4,(924.489 -0.050 321.622),(0.972 0.001 0.234),(9.998 0.000 2.397),(-212.882 -0.002 -51.298),1837.991,4.000,0.755,0.000,0.016,(20.110 0.002 5.089)
22.6,(926.504 -0.050 322.105),(0.972 0.001 0.234),(10.137 0.000 2.427),(-214.701 -0.005 -51.777),1894.981,4.000,0.755,0.000,0.016,(18.735 -0.012 4.440)
22.8,(928.544 -0.050 322.594),(0.972 0.001 0.233),(10.255 0.000 2.452),(-216.450 0.004 -52.136),1903.353,4.000,0.757,0.000,0.016,(18.941 0.002 4.482)
23,(930.612 -0.050 323.088),(0.972 0.001 0.233),(10.408 0.000 2.487),(-218.142 -0.002 -52.579),1928.544,4.000,0.802,0.000,0.016,(18.397 0.012 4.667)
23.2,(932.707 -0.050 323.588),(0.972 0.001 0.233),(10.542 0.000 2.516),(-219.675 0.003 -52.951),1942.560,4.000,0.804,0.000,0.016,(18.362 0.000 4.024)
23.4,(934.834 -0.050 324.096),(0.972 0.001 0.233),(10.710 0.000 2.555),(-221.253 0.003 -53.302),1957.837,4.000,0.804,0.000,0.016,(18.629 0.017 4.481)
23.6,(936.989 -0.050 324.610),(0.973 0.001 0.233),(10.846 0.000 2.585),(-222.782 -0.002 -53.670),1970.135,4.000,0.804,0.000,0.016,(18.363 -0.003 4.390)
23.8,(939.176 -0.050 325.131),(0.973 0.001 0.233),(10.990 0.000 2.618),(-224.326 0.004 -54.041),1939.317,4.000,0.804,0.000,0.016,(18.866 0.000 4.511)
24,(941.392 -0.050 325.659),(0.973 0.001 0.232),(11.148 0.000 2.653),(-225.935 0.002 -54.428),1987.966,4.000,0.740,0.000,0.016,(19.261 0.000 4.606)
24.2,(943.635 -0.050 326.193),(0.973 0.001 0.232),(11.264 0.000 2.678),(-227.574 0.003 -54.822),1984.927,4.000,0.714,0.000,0.016,(19.635 0.000 4.695)
24.4,(945.903 -0.050 326.732),(0.973 0.001 0.232),(11.398 0.000 2.705),(-229.289 0.003 -55.236),1999.242,4.000,0.681,0.000,0.016,(20.146 -0.001 4.817)
24.6,(948.181 -0.049 327.272),(0.973 -0.001 0.231),(11.360 0.000 2.689),(-231.091 0.003 -55.671),2890.056,0.000,0.514,0.000,0.016,(20.528 0.000 4.908)
24.8,(950.369 -0.046 327.789),(0.973 -0.008 0.230),(10.493 0.001 2.473),(-232.886 -0.001 -56.106),4673.807,0.000,0.027,0.000,0.016,(19.144 0.002 4.577)
25,(952.462 -0.050 328.281),(0.973 0.002 0.229),(10.505 0.000 2.462),(-234.393 -0.007 -56.475),3254.847,5.000,0.000,0.000,0.016,(17.116 0.002 4.093)
25.2,(954.589 -0.050 328.780),(0.973 0.001 0.229),(10.647 0.000 2.493),(-235.509 -0.005 -56.752),1606.622,5.000,0.539,0.000,0.016,(15.381 0.001 3.678)
25.4,(956.723 -0.050 329.279),(0.974 0.000 0.228),(10.699 0.000 2.497),(-236.242 -0.007 -56.938),1735.189,5.000,0.702,0.000,0.016,(13.463 0.001 3.220)
25.6,(958.871 -0.050 329.780),(0.974 0.001 0.227),(10.768 0.000 2.506),(-236.593 -0.005 -57.037),1752.086,5.000,0.735,0.000,0.016,(11.766 -0.005 2.853)
25.8,(961.036 -0.050 330.284),(0.974 0.001 0.227),(10.877 0.000 2.532),(-236.571 -0.007 -57.049),1788.833,5.000,0.820,0.000,0.008,(9.880 0.002 2.390)
26,(963.221 -0.050 330.793),(0.974 0.001 0.227),(10.975 0.000 2.555),(-236.150 -0.007 -56.968),1796.886,5.000,0.829,0.000,0.012,(7.978 0.000 1.948)
26.2,(965.431 -0.050 331.307),(0.974 0.001 0.227),(11.110 0.000 2.584),(-235.462 0.002 -56.840),1819.471,5.000,0.874,0.000,0.010,(7.752 -0.005 1.886)
26.4,(967.664 -0.050 331.827),(0.974 0.001 0.227),(11.225 0.000 2.620),(-234.823 0.000 -56.702),1832.281,5.000,0.891,0.000,-0.010,(7.995 0.008 1.947)
26.6,(969.924 -0.050 332.357),(0.974 0.001 0.228),(11.345 0.000 2.669),(-234.140 -0.002 -56.556),1798.784,5.000,0.893,0.000,-0.021,(7.927 -0.003 1.927)
26.8,(972.208 -0.050 332.895),(0.973 0.001 0.229),(11.488 0.000 2.714),(-233.396 -0.003 -56.392),1857.011,5.000,0.920,0.000,-0.021,(7.441 0.001 1.809)
27,(974.520 -0.050 333.442),(0.973 0.001 0.230),(11.588 0.000 2.754),(-232.458 -0.005 -56.179),1828.557,5.000,0.935,0.000,-0.033,(6.352 0.000 1.544)
27.2,(976.854 -0.050 334.000),(0.973 0.001 0.233),(11.736 0.000 2.830),(-231.394 0.002 -55.930),1880.542,5.000,0.935,0.000,-0.045,(6.625 0.000 1.610)
27.4,(979.216 -0.050 334.572),(0.972 0.001 0.236),(11.860 0.000 2.901),(-230.418 0.000 -55.695),1888.978,5.000,0.936,0.000,-0.045,(7.088 0.000 1.723)
27.6,(981.605 -0.050 335.160),(0.971 0.001 0.239),(12.015 0.000 2.979),(-229.471 0.000 -55.458),1903.586,5.000,0.942,0.000,-0.043,(7.402 0.000 1.799)
27.8,(984.022 -0.050 335.761),(0.970 0.001 0.242),(12.142 0.000 3.046),(-228.639 0.003 -55.242),1913.565,5.000,0.942,0.000,-0.037,(8.369 -0.001 2.034)
28,(986.468 -0.050 336.376),(0.970 0.001 0.244),(12.304 0.000 3.109),(-227.981 0.002 -55.061),1926.272,5.000,0.943,0.000,-0.029,(9.392 0.000 2.283)
28.2,(988.942 -0.050 337.003),(0.969 0.001 0.245),(12.439 0.000 3.162),(-227.472 0.002 -54.912),1941.922,5.000,0.970,0.000,-0.027,(10.222 0.000 2.485)
28.4,(991.448 -0.050 337.641),(0.969 0.001 0.246),(12.586 0.000 3.215),(-227.125 0.003 -54.799),1909.366,2.000,0.968,0.000,-0.017,(11.269 -0.001 2.739)
28.6,(993.978 -0.050 338.287),(0.969 0.001 0.247),(12.727 -0.001 3.244),(-226.953 0.002 -54.726),1964.009,5.000,0.969,0.000,0.002,(12.005 0.000 2.918)
28.8,(996.541 -0.050 338.939),(0.969 0.001 0.246),(12.875 0.001 3.272),(-226.813 0.001 -54.663),1969.843,5.000,0.969,0.000,0.002,(12.486 0.000 3.035)
29,(999.136 -0.051 339.598),(0.969 0.002 0.246),(13.053 0.000 3.318),(-226.831 0.003 -54.638),1988.997,5.000,0.969,0.000,0.002,(13.356 -0.001 3.246)
29.2,(1001.763 -0.050 340.266),(0.969 0.001 0.246),(13.201 0.000 3.352),(-226.911 0.001 -54.629),1999.848,5.000,0.969,0.000,0.008,(13.842 0.000 3.364)
29.4,(1004.423 -0.051 340.941),(0.969 0.002 0.246),(13.382 0.000 3.391),(-227.104 0.002 -54.648),2014.541,5.000,0.968,0.000,0.016,(14.594 -0.001 3.547)
29.6,(1007.115 -0.050 341.622),(0.969 0.001 0.245),(13.534 -0.001 3.412),(-227.389 0.001 -54.690),2026.072,5.000,0.967,0.000,0.029,(15.147 0.000 3.681)
29.8,(1009.842 -0.051 342.307),(0.970 0.002 0.244),(13.720 0.000 3.434),(-227.772 0.002 -54.761),2040.003,5.000,0.962,0.000,0.029,(15.866 -0.001 3.856)
30,(1012.601 -0.051 342.995),(0.970 0.001 0.242),(13.873 0.000 3.446),(-228.218 -0.001 -54.851),2051.467,5.000,0.959,0.000,0.029,(15.870 0.000 3.857)
30.2,(1015.395 -0.051 343.688),(0.971 0.001 0.241),(14.031 0.000 3.462),(-228.534 -0.002 -54.914),2019.275,5.000,0.959,0.000,0.029,(15.319 0.000 3.723)
30.4,(1018.220 -0.051 344.383),(0.971 0.001 0.239),(14.212 0.000 3.480),(-228.592 -0.008 -54.920),2078.419,5.000,0.959,0.000,0.029,(13.545 0.001 3.292)
30.6,(1021.081 -0.051 345.081),(0.971 0.001 0.237),(14.366 0.000 3.492),(-228.272 -0.005 -54.839),2087.555,5.000,0.957,0.000,0.029,(12.289 0.001 2.987)
